"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;ID;Nombre de la Destreza;
3;35110;Técnicos en operaciones de tecnología de la información y las comunicaciones / Técnicas en operaciones de tecnología de la información y las comunicaciones;11;Trabajo en equipo;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;22;Análisis de control de calidad;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;2;Escucha activa;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;24;Mantenimiento de equipos;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;15;Orientación al servicio;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;6;Pensamiento crítico;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;26;Reparación;
3;35121;Técnicos en asistencia y soporte de tecnologías de la información / Técnicas en asistencia y soporte de tecnologías de la información;23;Vigilancia de las operaciones;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);1;Comprensión de lectura;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);4;Comunicación asertiva;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);2;Escucha activa;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);6;Pensamiento crítico;
3;35122;Representantes de servicios especializados BPO (business process outsourcing);3;Redacción de textos;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;1;Comprensión de lectura;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;4;Comunicación asertiva;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;2;Escucha activa;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;5;Lógica matemática;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;6;Pensamiento crítico;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;21;Programación;
3;35130;Técnicos en redes y tecnologías de la información / Técnicas en redes y tecnologías de la información;10;Relaciones interpersonales;
3;35140;Técnicos de la web / Técnicas de la web;17;Análisis de necesidades;
3;35140;Técnicos de la web / Técnicas de la web;1;Comprensión de lectura;
3;35140;Técnicos de la web / Técnicas de la web;28;Criterio y toma de decisiones;
3;35140;Técnicos de la web / Técnicas de la web;9;Evaluación y control de actividades;
3;35140;Técnicos de la web / Técnicas de la web;35;Flexibilidad y adaptabilidad;
3;35140;Técnicos de la web / Técnicas de la web;16;Resolución de problemas complejos;
3;35140;Técnicos de la web / Técnicas de la web;11;Trabajo en equipo;
3;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;4;Comunicación asertiva;
3;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;2;Escucha activa;
3;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;15;Orientación al servicio;
3;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;6;Pensamiento crítico;
3;35211;Operadores de cámara de cine y televisión / Operadoras de cámara de cine y televisión;10;Relaciones interpersonales;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;4;Comunicación asertiva;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;2;Escucha activa;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;9;Evaluación y control de actividades;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;15;Orientación al servicio;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;6;Pensamiento crítico;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;10;Relaciones interpersonales;
3;35212;Técnicos en transmisión audiovisual / Técnicas en transmisión audiovisual;11;Trabajo en equipo;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;4;Comunicación asertiva;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;2;Escucha activa;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;15;Orientación al servicio;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;6;Pensamiento crítico;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;10;Relaciones interpersonales;
3;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;11;Trabajo en equipo;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;4;Comunicación asertiva;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;2;Escucha activa;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;9;Evaluación y control de actividades;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;15;Orientación al servicio;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;6;Pensamiento crítico;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;10;Relaciones interpersonales;
3;35214;Técnicos de producción de audio y sonido / Técnicas de producción de audio y sonido;11;Trabajo en equipo;
3;35215;Asistentes de producción de audio y sonido / Asistentas de producción de audio y sonido;7;Aprendizaje aplicado;
3;35215;Asistentes de producción de audio y sonido / Asistentas de producción de audio y sonido;2;Escucha activa;
3;35215;Asistentes de producción de audio y sonido / Asistentas de producción de audio y sonido;38;Seguir instrucciones;
3;35215;Asistentes de producción de audio y sonido / Asistentas de producción de audio y sonido;34;Trabajo bajo presión;
3;35215;Asistentes de producción de audio y sonido / Asistentas de producción de audio y sonido;11;Trabajo en equipo;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;1;Comprensión de lectura;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;2;Escucha activa;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;15;Orientación al servicio;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;6;Pensamiento crítico;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;16;Resolución de problemas complejos;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;11;Trabajo en equipo;
3;35221;Técnicos en telecomunicaciones / Técnicas en telecomunicaciones;23;Vigilancia de las operaciones;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;17;Análisis de necesidades;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;27;Análisis de procesos;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;1;Comprensión de lectura;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;4;Comunicación asertiva;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;2;Escucha activa;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;9;Evaluación y control de actividades;
3;35222;Supervisores de telecomunicaciones / Supervisoras de telecomunicaciones;33;Liderazgo;
3;35223;Operadores de radio / Operadoras de radio;1;Comprensión de lectura;
3;35223;Operadores de radio / Operadoras de radio;4;Comunicación asertiva;
3;35223;Operadores de radio / Operadoras de radio;2;Escucha activa;
3;35223;Operadores de radio / Operadoras de radio;15;Orientación al servicio;
3;35223;Operadores de radio / Operadoras de radio;6;Pensamiento crítico;
3;35223;Operadores de radio / Operadoras de radio;16;Resolución de problemas complejos;
4;41101;Oficinistas generales;1;Comprensión de lectura;
4;41101;Oficinistas generales;4;Comunicación asertiva;
4;41101;Oficinistas generales;15;Orientación al servicio;
4;41101;Oficinistas generales;3;Redacción de textos;
4;41101;Oficinistas generales;38;Seguir instrucciones;
4;41101;Oficinistas generales;34;Trabajo bajo presión;
4;41101;Oficinistas generales;11;Trabajo en equipo;
4;41102;Auxiliares de aduana;1;Comprensión de lectura;
4;41102;Auxiliares de aduana;4;Comunicación asertiva;
4;41102;Auxiliares de aduana;35;Flexibilidad y adaptabilidad;
4;41102;Auxiliares de aduana;15;Orientación al servicio;
4;41102;Auxiliares de aduana;3;Redacción de textos;
4;41102;Auxiliares de aduana;38;Seguir instrucciones;
4;41102;Auxiliares de aduana;11;Trabajo en equipo;
4;41200;Secretarios generales / Secretarias generales;4;Comunicación asertiva;
4;41200;Secretarios generales / Secretarias generales;2;Escucha activa;
4;41200;Secretarios generales / Secretarias generales;15;Orientación al servicio;
4;41200;Secretarios generales / Secretarias generales;3;Redacción de textos;
4;41200;Secretarios generales / Secretarias generales;38;Seguir instrucciones;
4;41200;Secretarios generales / Secretarias generales;34;Trabajo bajo presión;
4;41200;Secretarios generales / Secretarias generales;11;Trabajo en equipo;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;1;Comprensión de lectura;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;4;Comunicación asertiva;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;2;Escucha activa;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;37;Proactividad;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;3;Redacción de textos;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;10;Relaciones interpersonales;
4;41310;Operadores de máquinas de procesamiento de texto y mecanógrafos / Operadoras de máquinas de procesamiento de texto y mecanógrafos;11;Trabajo en equipo;
