"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Ocupación Afin;Nombre de la Ocupación Afin;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;14311;Directores y gerentes de empresas de música, artes escénicas y cultura / Directoras y gerentes de empresas de música, artes escénicas y cultura;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;23550;Otros profesores de artes / Otras profesoras de artes;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;26523;Autores y compositores musicales / Autoras y compositoras musicales;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;26551;Actores / Actrices;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;26599;Artistas creativos e interpretativos no clasificados en otras ocupaciones / Artistas creativas e interpretativas no clasificadas en otras ocupaciones;
2;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;
2;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;14311;Directores y gerentes de empresas de música, artes escénicas y cultura / Directoras y gerentes de empresas de música, artes escénicas y cultura;
2;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;23550;Otros profesores de artes / Otras profesoras de artes;
2;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;26523;Autores y compositores musicales / Autoras y compositoras musicales;
2;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;
2;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;
2;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;13303;Directores y gerentes de comunicaciones y audiovisuales / Directoras y gerentas de comunicaciones y audiovisuales;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;14311;Directores y gerentes de empresas de música, artes escénicas y cultura / Directoras y gerentes de empresas de música, artes escénicas y cultura;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;26410;Autores y otros escritores / Autoras y otras escritoras;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;26422;Editores y redactores / Editoras y redactoras;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;26551;Actores / Actrices;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;34353;Auxiliares de producción de eventos y espectáculos;
2;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;
2;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;14311;Directores y gerentes de empresas de música, artes escénicas y cultura / Directoras y gerentes de empresas de música, artes escénicas y cultura;
2;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;
2;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;
2;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;26551;Actores / Actrices;
2;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;13303;Directores y gerentes de comunicaciones y audiovisuales / Directoras y gerentas de comunicaciones y audiovisuales;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;14311;Directores y gerentes de empresas de música, artes escénicas y cultura / Directoras y gerentes de empresas de música, artes escénicas y cultura;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;26511;Artistas plásticos y visuales / Artistas plásticas y visuales;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;26542;Productores de campo para las artes escénicas y audiovisuales / Productoras de campo para las artes escénicas y audiovisuales;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;34355;Técnicos y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas / Técnicas y profesionales de nivel medio en producción de arte para actividades audiovisuales y escénicas;
2;26543;Realizadores y coordinadores de las artes escénicas, audiovisuales y afines / Realizadoras y coordinadoras de las artes escénicas, audiovisuales y afines;35213;Asistentes en cine, televisión y artes escénicas / Asistentas en cine, televisión y artes escénicas;
2;26551;Actores / Actrices;23550;Otros profesores de artes / Otras profesoras de artes;
2;26551;Actores / Actrices;26410;Autores y otros escritores / Autoras y otras escritoras;
2;26551;Actores / Actrices;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;
2;26551;Actores / Actrices;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;
2;26551;Actores / Actrices;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;
2;26551;Actores / Actrices;26599;Artistas creativos e interpretativos no clasificados en otras ocupaciones / Artistas creativas e interpretativas no clasificadas en otras ocupaciones;
2;26551;Actores / Actrices;34351;Otros técnicos de actividades artísticas / Otras técnicas de actividades artísticas;
2;26551;Actores / Actrices;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;26410;Autores y otros escritores / Autoras y otras escritoras;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;26531;Compositores coreográficos e intérpretes de danza / Compositoras coreográficas e intérpretes de danza;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;26532;Bailarines y otros ejecutantes de la danza / Bailarinas y otras ejecutantes de la danza;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;26541;Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;26551;Actores / Actrices;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;26599;Artistas creativos e interpretativos no clasificados en otras ocupaciones / Artistas creativas e interpretativas no clasificadas en otras ocupaciones;
2;26559;Otros actores no clasificados en otras ocupaciones / Otras actrices no clasificadas en otras ocupaciones;34351;Otros técnicos de actividades artísticas / Otras técnicas de actividades artísticas;
2;26560;Locutores y presentadores de radio, televisión y otros medios de comunicación / Locutoras y presentadoras de radio, televisión y otros medios de comunicación;26421;Periodistas;
2;26560;Locutores y presentadores de radio, televisión y otros medios de comunicación / Locutoras y presentadoras de radio, televisión y otros medios de comunicación;34351;Otros técnicos de actividades artísticas / Otras técnicas de actividades artísticas;
2;26591;Artistas creativos y ejecutantes de técnicas circenses / Artistas creativas y ejecutantes de técnicas circenses;26521;Intérpretes musicales;
